order_id,session_id,user_id,order_date,total_amount,discount_amount,payment_method,status
1869,18496,2710,2024-01-21,605.68,21.64,buy_now_pay_later,completed
1870,18497,2710,2024-02-16,232.82,23.34,paypal,completed
1871,18499,2710,2024-02-21,340.47,0.0,paypal,completed
1872,18502,2710,2024-02-04,748.77,0.0,paypal,completed
1873,18509,2712,2024-01-22,77.1,0.0,credit_card,completed
1874,18517,2713,2024-06-20,723.56,30.3,paypal,completed
1875,18519,2713,2024-05-13,945.01,37.63,paypal,completed
1876,18521,2714,2024-05-18,486.17,0.0,buy_now_pay_later,completed
1877,18528,2715,2024-02-18,2135.38,21.29,buy_now_pay_later,returned
1878,18529,2715,2024-04-13,1213.87,13.57,credit_card,completed
1879,18536,2716,2024-01-22,2562.3,0.0,debit_card,completed
1880,18539,2718,2024-05-11,474.22,43.51,paypal,completed
1881,18541,2718,2024-04-05,940.22,0.0,paypal,completed
1882,18548,2719,2024-05-29,1181.92,14.78,paypal,completed
1883,18561,2720,2024-06-25,1887.87,0.0,debit_card,completed
1884,18566,2720,2024-02-24,1461.32,0.0,upi,completed
1885,18602,2724,2024-02-27,1963.63,38.18,upi,completed
1886,18611,2726,2024-01-14,1657.52,0.0,buy_now_pay_later,completed
1887,18628,2727,2024-05-09,1150.53,14.14,paypal,completed
1888,18629,2727,2024-03-21,336.51,0.0,buy_now_pay_later,returned
1889,18631,2728,2024-04-19,4293.3,0.0,paypal,completed
1890,18634,2729,2024-03-02,1533.32,0.0,credit_card,completed
1891,18648,2731,2024-01-10,936.7,14.2,credit_card,completed
1892,18654,2732,2024-04-30,1650.75,0.0,buy_now_pay_later,completed
1893,18659,2732,2024-01-30,1017.47,48.33,buy_now_pay_later,completed
1894,18678,2735,2024-01-28,1517.36,0.0,upi,completed
1895,18696,2737,2024-06-11,83.14,0.0,upi,completed
1896,18698,2737,2024-05-05,1550.52,28.66,paypal,completed
1897,18708,2738,2024-01-04,1217.0,14.6,paypal,completed
1898,18710,2739,2024-04-12,1293.7,10.62,upi,returned
1899,18711,2739,2024-05-29,799.31,0.0,debit_card,completed
1900,18718,2739,2024-04-25,3266.15,0.0,credit_card,completed
1901,18728,2740,2024-02-29,449.55,0.0,paypal,completed
1902,18730,2740,2024-05-22,1242.87,7.72,buy_now_pay_later,completed
1903,18731,2740,2024-01-02,1700.82,0.0,buy_now_pay_later,completed
1904,18741,2741,2024-06-19,554.0,0.0,buy_now_pay_later,returned
1905,18744,2742,2024-03-04,898.64,0.0,debit_card,completed
1906,18746,2742,2024-03-07,1902.58,0.0,credit_card,completed
1907,18751,2742,2024-03-04,1343.39,11.61,upi,completed
1908,18756,2744,2024-03-03,2523.93,0.0,upi,completed
1909,18761,2745,2024-03-07,452.05,0.0,debit_card,completed
1910,18778,2748,2024-06-19,1557.8,0.0,credit_card,completed
1911,18784,2748,2024-02-26,3616.84,39.19,credit_card,completed
1912,18812,2752,2024-03-30,1796.42,0.0,buy_now_pay_later,completed
1913,18816,2752,2024-03-03,1024.48,11.53,paypal,completed
1914,18831,2755,2024-02-27,584.15,31.12,credit_card,returned
1915,18834,2755,2024-02-22,1902.03,0.0,buy_now_pay_later,completed
1916,18841,2755,2024-01-19,880.98,0.0,paypal,completed
1917,18845,2757,2024-05-25,307.99,0.0,upi,cancelled
1918,18851,2757,2024-02-17,1341.72,0.0,buy_now_pay_later,completed
1919,18861,2758,2024-04-15,421.03,0.0,buy_now_pay_later,completed
1920,18864,2758,2024-05-09,2085.77,0.0,credit_card,cancelled
1921,18867,2759,2024-05-27,2285.22,0.0,buy_now_pay_later,completed
1922,18887,2761,2024-03-13,375.92,8.38,buy_now_pay_later,completed
1923,18909,2765,2024-01-04,2120.63,41.96,credit_card,completed
1924,18913,2766,2024-04-28,1373.35,34.44,buy_now_pay_later,completed
1925,18936,2770,2024-06-19,1116.11,11.65,buy_now_pay_later,completed
1926,18938,2770,2024-06-21,113.63,29.41,credit_card,completed
1927,18948,2772,2024-06-20,1307.55,0.0,paypal,completed
1928,18954,2773,2024-02-15,3091.61,10.84,credit_card,completed
1929,18958,2773,2024-01-12,1797.17,40.89,paypal,returned
1930,18961,2774,2024-02-16,7614.21,0.0,debit_card,completed
1931,18979,2776,2024-01-18,3169.02,0.0,buy_now_pay_later,cancelled
1932,18980,2777,2024-01-18,2754.69,0.0,upi,completed
1933,19011,2781,2024-05-09,1541.81,0.0,debit_card,completed
1934,19013,2781,2024-03-16,1805.57,0.0,paypal,completed
1935,19027,2782,2024-03-23,1490.31,0.0,debit_card,completed
1936,19042,2783,2024-01-17,93.18,0.0,paypal,completed
1937,19053,2785,2024-05-31,5314.47,0.0,credit_card,completed
1938,19065,2787,2024-02-08,1038.79,18.97,paypal,completed
1939,19077,2787,2024-02-25,438.08,22.14,paypal,completed
1940,19085,2789,2024-01-08,40.43,0.0,buy_now_pay_later,completed
1941,19091,2789,2024-01-20,353.4,0.0,buy_now_pay_later,completed
1942,19102,2789,2024-01-26,6100.35,0.0,debit_card,completed
1943,19122,2791,2024-05-03,1089.62,0.0,debit_card,completed
1944,19129,2792,2024-01-19,850.77,32.5,upi,completed
1945,19145,2796,2024-03-14,2710.5,33.75,upi,completed
1946,19155,2796,2024-01-13,543.44,0.0,debit_card,completed
1947,19162,2798,2024-02-16,150.55,0.0,credit_card,completed
1948,19166,2799,2024-02-12,2065.4,0.0,paypal,completed
1949,19200,2802,2024-03-18,2513.28,0.0,debit_card,completed
1950,19204,2803,2024-06-03,3246.67,9.47,debit_card,completed
1951,19219,2805,2024-04-18,4088.98,49.7,paypal,completed
1952,19234,2808,2024-01-02,384.09,0.0,credit_card,completed
1953,19241,2809,2024-02-20,3059.05,19.53,debit_card,completed
1954,19278,2816,2024-05-25,548.09,36.38,credit_card,completed
1955,19281,2816,2024-04-14,1297.05,32.65,upi,completed
1956,19284,2817,2024-01-14,320.81,0.0,debit_card,completed
1957,19305,2820,2024-01-20,623.37,0.0,paypal,completed
1958,19334,2823,2024-02-02,832.14,0.0,debit_card,completed
1959,19359,2825,2024-01-12,999.77,0.0,buy_now_pay_later,completed
1960,19363,2826,2024-02-15,3604.52,0.0,debit_card,completed
1961,19368,2826,2024-06-08,3276.62,21.8,buy_now_pay_later,completed
1962,19384,2830,2024-01-09,666.42,0.0,paypal,cancelled
1963,19385,2831,2024-05-10,1853.77,24.6,upi,completed
1964,19390,2831,2024-02-17,793.16,40.4,debit_card,completed
1965,19402,2834,2024-04-10,4435.19,0.0,debit_card,completed
1966,19407,2835,2024-04-21,443.01,0.0,paypal,completed
1967,19411,2836,2024-01-03,378.05,15.17,buy_now_pay_later,completed
1968,19420,2837,2024-04-18,1221.68,9.75,debit_card,completed
1969,19440,2840,2024-05-02,1643.67,18.08,buy_now_pay_later,completed
1970,19460,2842,2024-05-11,48.4,0.0,debit_card,completed
1971,19463,2842,2024-05-15,1379.68,0.0,buy_now_pay_later,completed
1972,19473,2843,2024-03-18,1005.14,0.0,credit_card,completed
1973,19476,2843,2024-02-15,2317.68,29.12,upi,completed
1974,19490,2844,2024-02-27,98.11,0.0,credit_card,cancelled
1975,19503,2845,2024-02-18,743.18,0.0,credit_card,completed
1976,19510,2846,2024-06-02,116.21,13.8,paypal,completed
1977,19513,2846,2024-01-17,644.16,11.22,buy_now_pay_later,completed
1978,19521,2847,2024-04-18,1246.3,0.0,paypal,completed
1979,19525,2847,2024-06-24,1433.28,0.0,upi,cancelled
1980,19534,2849,2024-01-11,299.04,39.11,debit_card,completed
1981,19540,2850,2024-06-10,2334.36,24.47,buy_now_pay_later,completed
1982,19545,2850,2024-04-07,80.8,42.48,credit_card,completed
1983,19549,2850,2024-04-10,2374.25,0.0,upi,completed
1984,19551,2851,2024-02-14,5327.79,0.0,debit_card,completed
1985,19558,2851,2024-02-15,429.63,0.0,upi,completed
1986,19560,2852,2024-06-10,3295.08,7.42,debit_card,completed
1987,19561,2852,2024-05-26,974.14,0.0,credit_card,completed
1988,19566,2853,2024-06-21,261.21,0.0,buy_now_pay_later,completed
1989,19579,2853,2024-01-22,1221.11,0.0,upi,completed
1990,19580,2853,2024-05-09,464.47,0.0,buy_now_pay_later,completed
1991,19583,2853,2024-01-06,4436.23,0.0,credit_card,completed
1992,19591,2854,2024-03-30,139.93,0.0,debit_card,completed
1993,19599,2855,2024-01-09,2419.8,0.0,debit_card,completed
1994,19600,2855,2024-02-21,712.38,25.01,debit_card,completed
1995,19614,2856,2024-06-28,804.92,0.0,buy_now_pay_later,cancelled
1996,19619,2857,2024-05-10,882.58,0.0,debit_card,completed
1997,19624,2859,2024-04-17,1269.2,0.0,debit_card,completed
1998,19634,2861,2024-03-04,2479.94,33.82,credit_card,completed
1999,19665,2864,2024-03-11,143.3,48.96,upi,completed
2000,19676,2866,2024-03-16,2857.44,0.0,credit_card,completed
2001,19684,2866,2024-02-26,368.84,13.22,debit_card,completed
2002,19693,2867,2024-05-02,780.59,0.0,credit_card,cancelled
2003,19708,2868,2024-05-04,298.14,0.0,buy_now_pay_later,completed
2004,19718,2871,2024-02-01,731.92,15.64,paypal,completed
2005,19747,2875,2024-05-02,3111.84,0.0,paypal,completed
2006,19749,2875,2024-04-22,1620.14,14.71,buy_now_pay_later,completed
2007,19761,2876,2024-05-11,597.83,0.0,paypal,completed
2008,19776,2878,2024-06-21,1834.91,0.0,upi,completed
2009,19777,2879,2024-01-16,1242.2,0.0,buy_now_pay_later,completed
2010,19789,2881,2024-02-11,913.23,0.0,credit_card,completed
2011,19796,2882,2024-06-07,380.49,0.0,upi,completed
2012,19797,2882,2024-03-14,1182.85,22.18,upi,completed
2013,19798,2882,2024-06-06,1630.08,39.97,buy_now_pay_later,completed
2014,19816,2885,2024-01-04,5387.84,0.0,buy_now_pay_later,completed
2015,19822,2886,2024-02-14,152.21,0.0,upi,completed
2016,19861,2889,2024-02-01,823.82,49.62,upi,completed
2017,19865,2891,2024-05-21,699.0,0.0,buy_now_pay_later,completed
2018,19871,2891,2024-01-03,1452.78,5.1,upi,completed
2019,19876,2891,2024-06-18,219.84,33.0,paypal,completed
2020,19878,2892,2024-05-01,377.65,0.0,upi,completed
2021,19880,2892,2024-05-10,299.27,0.0,paypal,cancelled
2022,19888,2892,2024-03-13,781.14,9.1,credit_card,returned
2023,19893,2893,2024-02-26,3186.22,0.0,credit_card,completed
2024,19895,2893,2024-05-08,577.32,0.0,credit_card,completed
2025,19902,2894,2024-06-12,2098.34,5.06,paypal,completed
2026,19916,2899,2024-02-25,226.51,0.0,debit_card,completed
2027,19932,2901,2024-06-07,770.65,23.86,buy_now_pay_later,completed
2028,19941,2903,2024-02-15,636.39,18.59,upi,completed
2029,19945,2903,2024-06-23,1428.22,0.0,credit_card,completed
2030,19956,2904,2024-01-16,1587.43,0.0,upi,completed
2031,19966,2904,2024-03-29,1318.02,39.68,debit_card,completed
2032,19967,2905,2024-02-24,775.42,40.21,buy_now_pay_later,completed
2033,19987,2909,2024-02-15,1189.84,0.0,upi,returned
2034,19988,2909,2024-04-16,879.8,45.15,debit_card,completed
2035,20000,2912,2024-03-07,1703.03,28.2,buy_now_pay_later,completed
2036,20001,2912,2024-02-05,2850.61,36.8,paypal,completed
2037,20006,2912,2024-05-12,1167.67,13.49,buy_now_pay_later,completed
2038,20015,2913,2024-02-15,816.4,17.66,paypal,completed
2039,20022,2914,2024-03-06,1681.7,31.02,paypal,cancelled
2040,20025,2914,2024-03-17,1672.92,0.0,paypal,completed
2041,20027,2914,2024-04-01,1427.03,0.0,upi,completed
2042,20029,2915,2024-05-13,255.06,0.0,paypal,completed
2043,20038,2916,2024-06-24,620.87,0.0,buy_now_pay_later,completed
2044,20043,2917,2024-01-29,414.96,0.0,upi,completed
2045,20057,2919,2024-04-23,774.13,0.0,upi,completed
2046,20058,2919,2024-01-01,1302.45,28.57,buy_now_pay_later,completed
2047,20073,2921,2024-01-26,219.12,34.35,upi,completed
2048,20090,2925,2024-06-17,3667.6,18.46,buy_now_pay_later,completed
2049,20091,2925,2024-06-27,1040.33,41.25,credit_card,completed
2050,20115,2927,2024-04-28,2491.23,0.0,buy_now_pay_later,completed
2051,20138,2930,2024-03-18,1992.66,0.0,buy_now_pay_later,completed
2052,20143,2931,2024-01-16,1016.12,0.0,debit_card,completed
2053,20147,2931,2024-01-11,511.66,10.36,credit_card,completed
2054,20163,2932,2024-06-24,675.01,41.49,buy_now_pay_later,completed
2055,20185,2934,2024-06-18,339.27,0.0,debit_card,completed
2056,20194,2935,2024-03-11,1004.12,16.4,upi,completed
2057,20198,2935,2024-04-17,1042.34,18.55,debit_card,completed
2058,20208,2938,2024-01-06,2479.11,0.0,debit_card,completed
2059,20210,2938,2024-05-08,2004.98,0.0,upi,completed
2060,20217,2938,2024-05-01,2042.85,13.03,buy_now_pay_later,completed
2061,20226,2938,2024-01-10,1029.25,0.0,paypal,completed
2062,20230,2940,2024-03-23,4948.89,0.0,upi,completed
2063,20242,2941,2024-06-12,46.28,0.0,debit_card,returned
2064,20270,2945,2024-02-14,772.71,0.0,paypal,completed
2065,20276,2946,2024-01-07,413.55,39.46,credit_card,completed
2066,20284,2947,2024-02-28,2155.21,0.0,credit_card,completed
2067,20292,2948,2024-03-01,1726.11,0.0,debit_card,completed
2068,20294,2948,2024-06-14,2544.96,0.0,buy_now_pay_later,completed
2069,20296,2948,2024-03-18,410.63,42.16,buy_now_pay_later,completed
2070,20302,2949,2024-01-23,432.7,25.17,credit_card,completed
2071,20306,2949,2024-06-05,1087.92,20.9,credit_card,completed
2072,20309,2949,2024-02-28,301.8,38.21,buy_now_pay_later,completed
2073,20310,2949,2024-06-27,2293.1,0.0,paypal,completed
2074,20315,2950,2024-01-20,196.73,0.0,credit_card,completed
2075,20319,2950,2024-06-02,49.8,0.0,upi,completed
2076,20326,2953,2024-05-25,1479.28,0.0,paypal,completed
2077,20328,2953,2024-01-27,1033.08,0.0,buy_now_pay_later,cancelled
2078,20338,2954,2024-03-23,864.95,0.0,upi,cancelled
2079,20346,2957,2024-03-30,59.45,0.0,paypal,completed
2080,20347,2957,2024-04-06,1159.08,0.0,credit_card,completed
2081,20355,2957,2024-02-24,280.52,39.54,credit_card,completed
2082,20357,2958,2024-03-07,3866.07,0.0,upi,returned
2083,20361,2958,2024-06-05,2043.16,0.0,debit_card,completed
2084,20382,2961,2024-04-28,1155.77,0.0,buy_now_pay_later,completed
2085,20387,2962,2024-02-23,1448.78,0.0,paypal,completed
2086,20388,2962,2024-05-03,1951.95,0.0,credit_card,completed
2087,20411,2964,2024-03-26,1423.41,40.19,paypal,completed
2088,20424,2967,2024-03-06,702.27,0.0,upi,completed
2089,20435,2968,2024-02-06,995.16,34.23,buy_now_pay_later,completed
2090,20443,2970,2024-01-03,3324.55,15.33,upi,completed
2091,20450,2970,2024-04-13,4237.36,0.0,upi,completed
2092,20452,2970,2024-01-28,1720.3,0.0,paypal,completed
2093,20454,2970,2024-04-03,2256.51,0.0,upi,returned
2094,20464,2972,2024-03-04,1038.68,0.0,upi,completed
2095,20465,2972,2024-03-04,1238.19,0.0,credit_card,completed
2096,20474,2974,2024-01-11,3721.64,0.0,buy_now_pay_later,completed
2097,20476,2974,2024-02-25,1259.45,0.0,paypal,cancelled
2098,20489,2976,2024-03-19,1805.13,40.23,debit_card,completed
2099,20496,2977,2024-03-01,657.19,0.0,credit_card,completed
2100,20504,2977,2024-04-20,3134.95,0.0,paypal,completed
2101,20505,2977,2024-06-04,289.19,19.55,credit_card,completed
2102,20511,2978,2024-04-24,711.0,30.51,credit_card,completed
2103,20520,2980,2024-02-03,294.57,39.19,paypal,completed
2104,20584,2988,2024-04-16,1077.75,0.0,credit_card,completed
2105,20592,2988,2024-02-29,1203.1,45.47,credit_card,completed
2106,20597,2991,2024-03-05,1039.28,0.0,paypal,completed
2107,20606,2991,2024-06-06,354.73,47.42,buy_now_pay_later,completed
2108,20610,2993,2024-06-19,220.29,36.23,upi,completed
2109,20617,2994,2024-05-29,1133.14,0.0,buy_now_pay_later,completed
2110,20618,2995,2024-04-30,2104.34,0.0,buy_now_pay_later,completed
2111,20619,2995,2024-03-31,834.43,37.55,debit_card,completed
2112,20632,2996,2024-05-04,319.08,0.0,debit_card,completed
2113,20637,2997,2024-05-01,257.0,5.15,debit_card,completed
2114,20638,2997,2024-03-20,337.4,0.0,buy_now_pay_later,completed
2115,20643,2997,2024-01-01,1438.76,0.0,paypal,completed
2116,20644,2997,2024-06-18,18.96,38.06,upi,completed
2117,20648,2997,2024-02-03,298.41,40.36,upi,completed
2118,20676,3001,2024-03-21,622.94,0.0,paypal,completed
2119,20682,3004,2024-04-06,3248.9,0.0,debit_card,completed
2120,20686,3004,2024-02-22,434.77,39.3,credit_card,completed
2121,20688,3005,2024-01-13,197.73,0.0,buy_now_pay_later,completed
2122,20696,3007,2024-02-26,2189.92,32.7,credit_card,completed
2123,20707,3008,2024-04-20,1292.03,0.0,buy_now_pay_later,completed
2124,20708,3009,2024-06-07,468.92,0.0,paypal,cancelled
2125,20712,3009,2024-06-18,837.18,0.0,debit_card,completed
2126,20733,3011,2024-03-19,1107.67,0.0,credit_card,completed
2127,20739,3012,2024-03-12,1035.73,0.0,buy_now_pay_later,completed
2128,20743,3012,2024-05-18,460.46,25.31,credit_card,completed
2129,20746,3012,2024-03-07,1451.04,0.0,upi,completed
2130,20754,3014,2024-06-14,1419.85,18.48,upi,completed
2131,20769,3016,2024-01-30,8088.3,0.0,debit_card,completed
2132,20770,3016,2024-01-03,1235.54,0.0,paypal,completed
2133,20776,3017,2024-05-11,1948.08,0.0,upi,completed
2134,20778,3017,2024-01-30,487.14,10.81,upi,completed
2135,20809,3018,2024-01-02,325.62,0.0,upi,completed
2136,20829,3019,2024-05-02,1476.22,0.0,paypal,completed
2137,20840,3020,2024-03-15,3496.84,0.0,credit_card,completed
2138,20857,3023,2024-01-16,1739.98,18.56,credit_card,completed
2139,20862,3024,2024-05-09,409.26,30.7,debit_card,completed
2140,20870,3026,2024-04-24,1209.72,12.98,paypal,completed
2141,20878,3028,2024-01-23,1083.79,0.0,debit_card,completed
2142,20895,3030,2024-06-04,2482.6,0.0,buy_now_pay_later,completed
2143,20902,3030,2024-01-30,1636.18,21.31,credit_card,completed
2144,20904,3030,2024-01-20,925.47,0.0,upi,cancelled
2145,20932,3034,2024-01-27,524.69,0.0,upi,cancelled
2146,20933,3034,2024-05-28,142.07,0.0,buy_now_pay_later,completed
2147,20936,3035,2024-05-08,455.23,0.0,upi,returned
2148,20949,3039,2024-05-10,1282.33,9.51,credit_card,completed
2149,20956,3040,2024-06-24,865.14,0.0,upi,cancelled
2150,20963,3042,2024-03-09,1487.44,0.0,upi,completed
2151,20986,3046,2024-01-18,43.27,16.54,credit_card,completed
2152,20990,3046,2024-03-10,786.54,0.0,credit_card,completed
2153,21010,3050,2024-03-23,5037.79,22.53,credit_card,completed
2154,21021,3051,2024-02-13,462.03,10.76,paypal,completed
2155,21024,3051,2024-01-19,1791.6,0.0,debit_card,cancelled
2156,21027,3051,2024-03-20,375.47,11.59,paypal,completed
2157,21038,3053,2024-05-11,2386.94,31.15,upi,completed
2158,21042,3053,2024-06-30,1127.32,16.03,paypal,completed
2159,21051,3054,2024-04-05,1523.33,22.95,credit_card,completed
2160,21068,3056,2024-05-19,813.24,0.0,upi,completed
2161,21084,3059,2024-04-07,640.61,13.21,upi,completed
2162,21091,3059,2024-06-24,329.63,0.0,buy_now_pay_later,completed
2163,21094,3059,2024-02-02,1475.82,0.0,upi,completed
2164,21111,3060,2024-02-27,1109.77,25.47,debit_card,cancelled
2165,21116,3060,2024-03-01,954.44,47.62,buy_now_pay_later,completed
2166,21117,3060,2024-05-19,627.23,0.0,upi,cancelled
2167,21122,3061,2024-04-07,1729.2,0.0,credit_card,completed
2168,21130,3061,2024-04-05,328.21,0.0,buy_now_pay_later,completed
2169,21134,3061,2024-03-24,24.22,22.37,upi,completed
2170,21136,3061,2024-06-03,311.58,30.23,buy_now_pay_later,returned
2171,21149,3062,2024-01-22,17.56,32.16,paypal,completed
2172,21162,3065,2024-01-04,1575.13,0.0,upi,completed
2173,21166,3065,2024-02-28,50.09,10.8,debit_card,completed
2174,21169,3065,2024-04-24,1241.25,46.58,upi,completed
2175,21193,3067,2024-02-02,575.26,0.0,credit_card,completed
2176,21194,3067,2024-04-06,1883.77,44.6,credit_card,completed
2177,21206,3068,2024-02-20,3123.63,0.0,paypal,returned
2178,21217,3070,2024-01-22,285.87,47.68,buy_now_pay_later,returned
2179,21226,3071,2024-04-15,2392.58,0.0,debit_card,completed
2180,21228,3071,2024-06-04,665.77,0.0,upi,completed
2181,21253,3073,2024-05-27,1760.89,38.91,buy_now_pay_later,completed
2182,21265,3074,2024-03-13,2046.52,8.25,buy_now_pay_later,completed
2183,21270,3074,2024-02-23,5364.93,0.0,buy_now_pay_later,completed
2184,21294,3076,2024-05-26,548.23,38.85,buy_now_pay_later,completed
2185,21295,3076,2024-06-08,1644.71,0.0,paypal,cancelled
2186,21322,3080,2024-06-18,259.81,49.94,debit_card,completed
2187,21327,3080,2024-02-01,486.78,35.77,paypal,completed
2188,21329,3080,2024-04-10,1100.3,16.77,upi,completed
2189,21343,3081,2024-02-10,2050.78,10.69,debit_card,completed
2190,21349,3083,2024-04-03,442.92,39.54,credit_card,completed
2191,21353,3083,2024-01-04,265.7,0.0,paypal,returned
2192,21356,3083,2024-02-15,360.92,0.0,upi,completed
2193,21360,3084,2024-02-28,5700.97,0.0,upi,completed
2194,21378,3088,2024-01-18,38.86,0.0,upi,completed
2195,21382,3089,2024-03-01,1569.86,0.0,debit_card,completed
2196,21390,3089,2024-03-11,1570.46,0.0,buy_now_pay_later,completed
2197,21391,3089,2024-06-02,2289.3,0.0,paypal,completed
2198,21400,3090,2024-02-18,148.41,0.0,paypal,completed
2199,21421,3093,2024-03-27,911.76,49.56,paypal,completed
2200,21430,3094,2024-05-17,1838.59,15.15,credit_card,completed
2201,21438,3095,2024-05-25,2898.48,36.25,upi,completed
2202,21451,3098,2024-04-30,3110.98,12.88,credit_card,completed
2203,21453,3098,2024-02-16,85.92,29.88,buy_now_pay_later,completed
2204,21479,3102,2024-05-06,1139.91,7.09,upi,completed
2205,21480,3102,2024-03-10,1029.68,39.13,credit_card,completed
2206,21481,3102,2024-05-06,85.79,0.0,buy_now_pay_later,completed
2207,21491,3102,2024-02-07,1675.13,36.82,credit_card,completed
2208,21498,3103,2024-03-22,231.67,19.21,paypal,completed
2209,21513,3106,2024-03-28,1562.33,0.0,buy_now_pay_later,completed
2210,21515,3106,2024-05-30,425.02,16.9,buy_now_pay_later,completed
2211,21517,3106,2024-02-21,292.42,12.47,upi,completed
2212,21538,3109,2024-05-21,1454.06,16.11,paypal,completed
2213,21546,3111,2024-04-03,396.9,15.3,paypal,completed
2214,21549,3112,2024-04-18,56.11,0.0,debit_card,cancelled
2215,21556,3113,2024-04-07,515.97,0.0,debit_card,completed
2216,21559,3113,2024-05-20,749.13,24.46,buy_now_pay_later,completed
2217,21560,3114,2024-01-17,1347.63,0.0,debit_card,completed
2218,21572,3116,2024-03-14,5440.48,16.78,credit_card,completed
2219,21574,3116,2024-01-05,1155.41,0.0,buy_now_pay_later,returned
2220,21582,3116,2024-04-06,242.17,10.37,debit_card,completed
2221,21586,3116,2024-05-09,611.26,0.0,paypal,completed
2222,21598,3117,2024-01-05,1929.54,0.0,paypal,completed
2223,21607,3118,2024-01-05,232.71,37.86,debit_card,completed
2224,21616,3120,2024-05-16,450.13,26.67,debit_card,completed
2225,21629,3122,2024-03-29,192.05,6.19,credit_card,completed
2226,21649,3125,2024-06-13,5018.15,42.25,buy_now_pay_later,completed
2227,21650,3125,2024-04-06,7.77,38.73,credit_card,completed
2228,21660,3127,2024-01-20,5835.36,0.0,upi,completed
2229,21693,3133,2024-04-08,5442.68,0.0,upi,completed
2230,21702,3133,2024-04-06,3757.94,0.0,upi,completed
2231,21705,3134,2024-03-09,1256.02,0.0,debit_card,completed
2232,21723,3138,2024-01-27,1545.11,16.78,buy_now_pay_later,completed
2233,21735,3138,2024-04-13,1078.2,0.0,paypal,completed
2234,21739,3138,2024-04-26,1610.51,0.0,debit_card,completed
2235,21747,3139,2024-05-13,223.22,0.0,debit_card,completed
2236,21755,3140,2024-06-01,2839.63,0.0,buy_now_pay_later,completed
2237,21768,3143,2024-02-11,833.83,0.0,paypal,completed
2238,21789,3146,2024-02-15,527.03,0.0,paypal,completed
2239,21791,3146,2024-04-02,4362.27,0.0,paypal,completed
2240,21799,3147,2024-01-01,1922.89,10.56,credit_card,completed
2241,21800,3148,2024-01-15,1837.16,0.0,debit_card,completed
2242,21823,3152,2024-05-07,182.53,31.56,debit_card,completed
2243,21825,3152,2024-02-17,126.89,0.0,debit_card,completed
2244,21832,3152,2024-04-07,668.7,0.0,credit_card,completed
2245,21843,3153,2024-06-12,1196.26,0.0,paypal,cancelled
2246,21854,3155,2024-04-20,511.76,36.45,upi,completed
2247,21861,3159,2024-05-12,1890.37,13.32,buy_now_pay_later,cancelled
2248,21865,3160,2024-01-31,1301.69,0.0,paypal,completed
2249,21876,3161,2024-02-10,1226.08,6.4,upi,completed
2250,21885,3161,2024-05-30,350.64,14.97,upi,completed
2251,21896,3164,2024-03-31,3513.51,17.24,debit_card,returned
2252,21898,3164,2024-05-16,762.97,0.0,buy_now_pay_later,completed
2253,21904,3166,2024-04-14,688.53,0.0,debit_card,completed
2254,21906,3166,2024-04-12,5738.31,0.0,credit_card,completed
2255,21907,3166,2024-06-18,4416.69,0.0,credit_card,completed
2256,21930,3169,2024-02-28,1087.26,0.0,buy_now_pay_later,completed
2257,21938,3170,2024-01-29,1415.31,44.14,upi,completed
2258,21939,3170,2024-06-17,3943.33,0.0,debit_card,completed
2259,21942,3170,2024-02-11,1541.56,44.84,paypal,completed
2260,21944,3171,2024-03-12,1672.74,0.0,debit_card,completed
2261,21952,3172,2024-06-13,48.65,0.0,credit_card,completed
2262,21967,3173,2024-01-08,2330.2,0.0,credit_card,completed
2263,21970,3173,2024-06-25,437.17,7.77,debit_card,completed
2264,21980,3174,2024-03-23,713.58,0.0,paypal,completed
2265,21989,3175,2024-04-18,727.58,0.0,buy_now_pay_later,completed
2266,22002,3177,2024-05-29,796.19,22.15,paypal,completed
2267,22006,3177,2024-06-10,782.93,0.0,debit_card,completed
2268,22027,3180,2024-02-11,3560.79,0.0,credit_card,completed
2269,22044,3182,2024-04-20,3324.32,0.0,credit_card,completed
2270,22051,3182,2024-06-07,349.08,0.0,paypal,completed
2271,22064,3184,2024-04-12,2531.63,47.3,debit_card,completed
2272,22077,3186,2024-01-31,1146.73,0.0,debit_card,completed
2273,22084,3188,2024-02-01,324.66,33.93,buy_now_pay_later,returned
2274,22093,3188,2024-03-05,708.3,0.0,paypal,completed
2275,22097,3188,2024-03-05,1131.24,40.92,buy_now_pay_later,cancelled
2276,22098,3188,2024-01-27,596.98,19.82,credit_card,completed
2277,22118,3190,2024-01-02,452.95,0.0,debit_card,cancelled
2278,22129,3192,2024-03-01,2933.03,7.53,credit_card,completed
2279,22140,3194,2024-06-01,964.8,0.0,buy_now_pay_later,completed
2280,22143,3194,2024-03-21,384.08,11.16,buy_now_pay_later,completed
2281,22144,3194,2024-02-20,1561.28,0.0,buy_now_pay_later,completed
2282,22183,3200,2024-06-14,1597.32,0.0,debit_card,completed
2283,22191,3202,2024-02-11,335.91,0.0,paypal,completed
2284,22200,3203,2024-01-09,431.28,8.75,paypal,completed
2285,22206,3204,2024-05-17,2376.98,0.0,credit_card,completed
2286,22213,3206,2024-05-23,1213.58,0.0,paypal,completed
2287,22219,3206,2024-05-06,1391.03,0.0,buy_now_pay_later,completed
2288,22239,3209,2024-02-18,1985.33,33.71,paypal,completed
