session_id,user_id,session_date,session_hour,device_type,channel,landing_page
17927,2634,2024-06-17,13,desktop,organic_search,/sale
17928,2634,2024-06-20,17,tablet,direct,/sale
17929,2634,2024-05-22,9,mobile,referral,/home
17930,2634,2024-05-02,10,tablet,organic_search,/deals
17931,2634,2024-01-16,14,mobile,direct,/category/laptops
17932,2634,2024-06-08,16,desktop,paid_search,/sale
17933,2634,2024-06-12,22,mobile,email,/home
17934,2634,2024-05-08,15,mobile,email,/sale
17935,2634,2024-01-28,7,mobile,referral,/category/laptops
17936,2634,2024-04-15,11,mobile,direct,/home
17937,2634,2024-06-25,10,desktop,paid_search,/home
17938,2634,2024-03-11,10,mobile,organic_search,/home
17939,2634,2024-05-20,14,mobile,paid_search,/category/smartphones
17940,2634,2024-04-28,11,desktop,organic_search,/category/laptops
17941,2634,2024-05-17,10,mobile,email,/category/headphones
17942,2634,2024-04-17,22,mobile,organic_search,/new-arrivals
17943,2635,2024-01-24,15,mobile,paid_search,/category/headphones
17944,2635,2024-04-02,10,desktop,paid_search,/deals
17945,2635,2024-06-28,10,desktop,organic_search,/new-arrivals
17946,2635,2024-02-17,19,desktop,organic_search,/sale
17947,2635,2024-03-28,20,desktop,referral,/new-arrivals
17948,2635,2024-05-24,17,mobile,referral,/deals
17949,2635,2024-02-01,13,desktop,paid_search,/category/laptops
17950,2635,2024-04-20,18,mobile,paid_search,/sale
17951,2635,2024-04-06,21,mobile,direct,/category/headphones
17952,2635,2024-01-19,8,mobile,paid_search,/home
17953,2636,2024-01-17,20,desktop,email,/category/laptops
17954,2636,2024-06-02,19,desktop,organic_search,/category/headphones
17955,2636,2024-03-11,11,desktop,paid_search,/sale
17956,2636,2024-06-03,10,desktop,paid_search,/category/laptops
17957,2636,2024-04-17,15,mobile,paid_search,/sale
17958,2636,2024-02-04,10,mobile,organic_search,/category/headphones
17959,2637,2024-02-04,8,mobile,social_media,/category/headphones
17960,2638,2024-03-06,22,desktop,email,/deals
17961,2638,2024-04-17,14,desktop,organic_search,/home
17962,2638,2024-06-08,13,desktop,referral,/sale
17963,2638,2024-03-16,7,desktop,social_media,/category/laptops
17964,2639,2024-02-13,14,mobile,social_media,/home
17965,2639,2024-01-03,18,desktop,paid_search,/deals
17966,2639,2024-02-26,10,tablet,paid_search,/deals
17967,2639,2024-02-14,12,desktop,social_media,/sale
17968,2639,2024-03-05,9,mobile,organic_search,/category/headphones
17969,2639,2024-02-06,11,tablet,social_media,/category/smartphones
17970,2639,2024-04-01,20,tablet,organic_search,/new-arrivals
17971,2639,2024-05-24,10,desktop,organic_search,/category/headphones
17972,2639,2024-03-05,2,desktop,social_media,/category/laptops
17973,2639,2024-06-08,14,mobile,social_media,/category/laptops
17974,2639,2024-06-09,15,desktop,organic_search,/new-arrivals
17975,2639,2024-03-27,11,tablet,organic_search,/category/smartphones
17976,2639,2024-01-28,16,mobile,paid_search,/home
17977,2639,2024-01-09,3,desktop,direct,/deals
17978,2639,2024-02-22,11,desktop,organic_search,/new-arrivals
17979,2639,2024-01-14,8,tablet,email,/category/laptops
17980,2639,2024-01-21,9,mobile,organic_search,/deals
17981,2639,2024-04-28,12,desktop,organic_search,/category/smartphones
17982,2640,2024-03-28,14,desktop,social_media,/new-arrivals
17983,2640,2024-04-25,7,desktop,direct,/category/smartphones
17984,2640,2024-06-05,7,mobile,direct,/category/laptops
17985,2640,2024-05-26,17,tablet,email,/home
17986,2640,2024-01-31,12,mobile,social_media,/sale
17987,2640,2024-02-14,9,desktop,direct,/new-arrivals
17988,2640,2024-02-26,10,mobile,organic_search,/category/smartphones
17989,2641,2024-04-17,17,mobile,email,/category/headphones
17990,2641,2024-04-10,4,mobile,email,/category/headphones
17991,2641,2024-03-22,14,mobile,email,/sale
17992,2641,2024-03-03,11,desktop,direct,/sale
17993,2641,2024-03-14,19,desktop,organic_search,/home
17994,2641,2024-06-02,18,mobile,social_media,/category/smartphones
17995,2641,2024-04-01,17,desktop,email,/category/headphones
17996,2641,2024-02-20,12,desktop,paid_search,/category/smartphones
17997,2641,2024-02-19,16,mobile,email,/category/smartphones
17998,2641,2024-03-01,16,mobile,paid_search,/category/laptops
17999,2641,2024-01-21,11,desktop,direct,/deals
18000,2641,2024-01-08,20,desktop,direct,/deals
18001,2641,2024-04-04,23,desktop,organic_search,/category/headphones
18002,2641,2024-04-22,11,tablet,organic_search,/category/smartphones
18003,2642,2024-02-13,19,desktop,paid_search,/category/smartphones
18004,2643,2024-02-17,14,desktop,organic_search,/category/laptops
18005,2643,2024-02-22,13,tablet,referral,/home
18006,2643,2024-02-22,12,mobile,direct,/new-arrivals
18007,2643,2024-01-30,10,mobile,email,/sale
18008,2643,2024-05-01,21,desktop,email,/deals
18009,2643,2024-02-08,18,desktop,organic_search,/category/headphones
18010,2643,2024-01-10,13,mobile,social_media,/category/headphones
18011,2643,2024-06-20,18,mobile,organic_search,/new-arrivals
18012,2643,2024-05-18,17,desktop,paid_search,/category/smartphones
18013,2643,2024-05-17,10,mobile,paid_search,/sale
18014,2644,2024-06-20,9,mobile,referral,/category/laptops
18015,2644,2024-05-12,19,desktop,referral,/category/smartphones
18016,2644,2024-01-29,19,mobile,paid_search,/category/headphones
18017,2644,2024-04-19,23,desktop,organic_search,/sale
18018,2644,2024-01-27,1,mobile,email,/new-arrivals
18019,2644,2024-04-20,15,desktop,email,/category/headphones
18020,2644,2024-01-12,17,mobile,social_media,/new-arrivals
18021,2644,2024-05-13,15,tablet,organic_search,/new-arrivals
18022,2644,2024-06-15,17,mobile,organic_search,/category/headphones
18023,2644,2024-03-29,8,mobile,social_media,/sale
18024,2645,2024-02-28,0,desktop,organic_search,/category/smartphones
18025,2645,2024-01-09,7,desktop,paid_search,/deals
18026,2645,2024-03-07,12,desktop,social_media,/category/headphones
18027,2645,2024-05-29,11,mobile,paid_search,/deals
18028,2645,2024-06-16,20,mobile,direct,/sale
18029,2645,2024-05-04,6,mobile,organic_search,/sale
18030,2645,2024-06-10,13,desktop,social_media,/deals
18031,2645,2024-03-25,22,mobile,social_media,/home
18032,2645,2024-04-13,14,mobile,social_media,/category/laptops
18033,2645,2024-04-03,8,mobile,social_media,/category/laptops
18034,2646,2024-01-09,10,mobile,paid_search,/category/headphones
18035,2646,2024-06-10,16,mobile,paid_search,/category/smartphones
18036,2646,2024-02-01,1,mobile,organic_search,/sale
18037,2646,2024-05-26,22,mobile,email,/category/headphones
18038,2646,2024-01-19,15,mobile,paid_search,/home
18039,2646,2024-04-08,17,mobile,referral,/new-arrivals
18040,2647,2024-04-24,14,mobile,paid_search,/deals
18041,2647,2024-06-08,22,tablet,paid_search,/sale
18042,2647,2024-05-13,15,desktop,organic_search,/new-arrivals
18043,2647,2024-03-30,16,desktop,social_media,/category/smartphones
18044,2647,2024-05-07,20,mobile,organic_search,/new-arrivals
18045,2647,2024-05-11,20,tablet,paid_search,/category/smartphones
18046,2647,2024-05-04,2,desktop,organic_search,/new-arrivals
18047,2647,2024-03-31,10,desktop,email,/category/smartphones
18048,2647,2024-05-06,10,desktop,social_media,/new-arrivals
18049,2647,2024-04-24,0,mobile,direct,/sale
18050,2648,2024-05-16,20,mobile,referral,/sale
18051,2648,2024-03-05,11,mobile,paid_search,/category/smartphones
18052,2648,2024-01-08,11,mobile,paid_search,/home
18053,2648,2024-05-06,7,desktop,organic_search,/home
18054,2648,2024-02-23,23,desktop,direct,/home
18055,2648,2024-06-03,19,desktop,direct,/new-arrivals
18056,2648,2024-04-19,15,desktop,organic_search,/new-arrivals
18057,2648,2024-04-12,18,desktop,email,/new-arrivals
18058,2648,2024-06-01,18,mobile,paid_search,/deals
18059,2649,2024-05-14,16,desktop,social_media,/home
18060,2649,2024-02-20,9,desktop,direct,/home
18061,2649,2024-05-27,17,desktop,paid_search,/deals
18062,2649,2024-04-14,15,mobile,social_media,/category/headphones
18063,2650,2024-05-11,17,mobile,social_media,/category/smartphones
18064,2650,2024-05-29,15,desktop,social_media,/category/smartphones
18065,2650,2024-06-18,22,mobile,social_media,/sale
18066,2650,2024-03-12,16,desktop,direct,/category/smartphones
18067,2650,2024-02-17,15,mobile,paid_search,/new-arrivals
18068,2651,2024-01-27,19,mobile,direct,/category/smartphones
18069,2651,2024-02-26,12,mobile,referral,/category/headphones
18070,2651,2024-04-07,11,mobile,organic_search,/new-arrivals
18071,2651,2024-05-22,14,mobile,direct,/category/smartphones
18072,2651,2024-03-29,15,desktop,paid_search,/category/smartphones
18073,2652,2024-03-20,9,mobile,social_media,/sale
18074,2652,2024-02-08,17,desktop,paid_search,/deals
18075,2652,2024-06-18,19,desktop,organic_search,/home
18076,2652,2024-05-03,15,desktop,social_media,/sale
18077,2652,2024-02-25,14,mobile,paid_search,/category/laptops
18078,2652,2024-03-12,10,desktop,organic_search,/category/headphones
18079,2653,2024-05-01,21,mobile,email,/category/laptops
18080,2653,2024-01-26,18,mobile,organic_search,/category/laptops
18081,2653,2024-05-08,13,mobile,email,/sale
18082,2653,2024-03-01,16,desktop,paid_search,/sale
18083,2653,2024-04-12,11,tablet,social_media,/category/headphones
18084,2653,2024-01-30,5,desktop,social_media,/category/smartphones
18085,2654,2024-02-11,9,mobile,referral,/deals
18086,2654,2024-01-21,6,desktop,organic_search,/new-arrivals
18087,2654,2024-04-02,14,desktop,email,/home
18088,2654,2024-04-08,16,desktop,referral,/deals
18089,2654,2024-04-08,12,desktop,direct,/new-arrivals
18090,2654,2024-04-17,14,desktop,organic_search,/category/laptops
18091,2654,2024-06-11,6,desktop,paid_search,/sale
18092,2654,2024-03-19,18,desktop,referral,/new-arrivals
18093,2654,2024-05-10,2,desktop,organic_search,/home
18094,2654,2024-04-25,16,mobile,paid_search,/home
18095,2654,2024-02-16,13,tablet,referral,/category/laptops
18096,2654,2024-01-11,9,desktop,organic_search,/category/smartphones
18097,2655,2024-04-06,14,desktop,referral,/category/laptops
18098,2655,2024-02-25,18,mobile,paid_search,/category/headphones
18099,2655,2024-02-23,12,desktop,social_media,/category/smartphones
18100,2655,2024-02-29,11,tablet,referral,/category/smartphones
18101,2655,2024-01-23,8,desktop,direct,/category/laptops
18102,2656,2024-01-14,15,desktop,social_media,/category/laptops
18103,2656,2024-05-22,19,tablet,email,/category/smartphones
18104,2656,2024-01-03,15,desktop,organic_search,/deals
18105,2656,2024-01-16,8,mobile,organic_search,/category/laptops
18106,2656,2024-02-20,16,desktop,social_media,/category/headphones
18107,2656,2024-02-02,2,desktop,email,/category/smartphones
18108,2657,2024-03-18,19,mobile,social_media,/category/smartphones
18109,2657,2024-04-27,21,desktop,social_media,/sale
18110,2657,2024-02-03,15,mobile,email,/new-arrivals
18111,2657,2024-03-16,20,mobile,social_media,/sale
18112,2657,2024-05-24,6,desktop,social_media,/category/smartphones
18113,2657,2024-06-23,9,mobile,email,/deals
18114,2658,2024-06-25,11,mobile,paid_search,/category/headphones
18115,2658,2024-04-14,18,desktop,social_media,/deals
18116,2658,2024-04-25,14,desktop,social_media,/new-arrivals
18117,2658,2024-06-19,11,mobile,direct,/category/headphones
18118,2658,2024-05-19,8,desktop,direct,/home
18119,2658,2024-02-16,19,tablet,social_media,/deals
18120,2658,2024-06-14,1,mobile,email,/deals
18121,2659,2024-06-04,11,mobile,referral,/sale
18122,2660,2024-04-18,10,mobile,direct,/category/headphones
18123,2660,2024-03-05,8,mobile,referral,/sale
18124,2660,2024-02-28,8,mobile,direct,/deals
18125,2660,2024-01-06,14,desktop,direct,/category/smartphones
18126,2660,2024-01-29,13,mobile,organic_search,/category/headphones
18127,2660,2024-02-01,14,desktop,organic_search,/category/smartphones
18128,2661,2024-05-02,17,desktop,paid_search,/home
18129,2661,2024-05-09,20,mobile,paid_search,/home
18130,2661,2024-06-27,7,mobile,paid_search,/category/laptops
18131,2662,2024-02-24,6,desktop,paid_search,/deals
18132,2662,2024-06-25,11,tablet,direct,/category/smartphones
18133,2662,2024-03-21,15,desktop,direct,/home
18134,2662,2024-06-14,7,desktop,paid_search,/category/smartphones
18135,2662,2024-03-11,17,mobile,direct,/sale
18136,2662,2024-02-20,15,mobile,organic_search,/deals
18137,2663,2024-05-31,18,desktop,direct,/category/smartphones
18138,2663,2024-01-23,11,mobile,paid_search,/home
18139,2663,2024-01-03,12,mobile,organic_search,/deals
18140,2663,2024-02-03,19,tablet,paid_search,/category/headphones
18141,2663,2024-06-10,10,mobile,organic_search,/new-arrivals
18142,2663,2024-06-13,12,desktop,paid_search,/category/smartphones
18143,2663,2024-04-08,1,mobile,referral,/category/headphones
18144,2663,2024-06-08,15,desktop,organic_search,/deals
18145,2663,2024-05-30,20,mobile,social_media,/new-arrivals
18146,2663,2024-02-26,2,mobile,direct,/category/headphones
18147,2663,2024-02-25,16,mobile,paid_search,/deals
18148,2664,2024-04-15,19,desktop,direct,/deals
18149,2664,2024-01-28,14,mobile,organic_search,/category/smartphones
18150,2664,2024-01-17,11,mobile,paid_search,/deals
18151,2664,2024-06-14,23,desktop,social_media,/deals
18152,2664,2024-04-22,5,tablet,organic_search,/category/headphones
18153,2664,2024-05-14,9,mobile,paid_search,/category/headphones
18154,2664,2024-03-21,20,desktop,social_media,/new-arrivals
18155,2664,2024-03-11,10,mobile,social_media,/home
18156,2664,2024-03-24,19,tablet,social_media,/home
18157,2664,2024-01-17,11,desktop,referral,/category/laptops
18158,2665,2024-01-26,19,mobile,paid_search,/home
18159,2665,2024-03-16,17,tablet,direct,/sale
18160,2665,2024-03-12,13,desktop,referral,/sale
18161,2665,2024-04-03,14,desktop,direct,/category/smartphones
18162,2665,2024-02-26,9,mobile,referral,/deals
18163,2665,2024-01-23,7,desktop,organic_search,/category/smartphones
18164,2666,2024-03-03,17,desktop,referral,/home
18165,2666,2024-04-20,19,mobile,organic_search,/category/headphones
18166,2666,2024-05-29,17,mobile,direct,/category/smartphones
18167,2666,2024-01-01,21,mobile,organic_search,/home
18168,2666,2024-04-20,20,mobile,organic_search,/home
18169,2666,2024-06-02,18,mobile,direct,/deals
18170,2667,2024-05-27,21,mobile,paid_search,/category/laptops
18171,2667,2024-06-24,8,desktop,direct,/home
18172,2667,2024-06-09,17,mobile,social_media,/sale
18173,2667,2024-04-27,18,mobile,organic_search,/home
18174,2667,2024-01-11,8,desktop,organic_search,/deals
18175,2667,2024-04-29,21,mobile,organic_search,/sale
18176,2667,2024-05-20,0,desktop,social_media,/category/headphones
18177,2668,2024-03-15,13,mobile,email,/sale
18178,2668,2024-01-24,1,desktop,social_media,/category/smartphones
18179,2669,2024-03-20,14,mobile,direct,/deals
18180,2669,2024-02-12,12,mobile,paid_search,/sale
18181,2670,2024-03-14,16,mobile,email,/category/headphones
18182,2670,2024-01-10,18,desktop,direct,/new-arrivals
18183,2670,2024-02-15,18,mobile,social_media,/deals
18184,2670,2024-01-08,17,desktop,paid_search,/new-arrivals
18185,2670,2024-03-29,7,mobile,paid_search,/sale
18186,2670,2024-06-05,12,tablet,organic_search,/home
18187,2670,2024-04-06,19,mobile,direct,/category/headphones
18188,2670,2024-04-23,16,mobile,organic_search,/new-arrivals
18189,2670,2024-01-27,17,desktop,paid_search,/category/smartphones
18190,2670,2024-04-03,9,mobile,direct,/home
18191,2671,2024-03-01,11,desktop,email,/category/smartphones
18192,2672,2024-02-28,22,mobile,social_media,/deals
18193,2672,2024-06-13,19,mobile,organic_search,/home
18194,2672,2024-06-16,8,mobile,organic_search,/category/laptops
18195,2672,2024-04-13,15,desktop,email,/new-arrivals
18196,2672,2024-05-27,14,desktop,paid_search,/category/headphones
18197,2672,2024-05-15,13,mobile,paid_search,/deals
18198,2672,2024-05-31,13,desktop,referral,/sale
18199,2672,2024-01-10,16,tablet,referral,/category/headphones
18200,2672,2024-03-05,22,mobile,social_media,/deals
18201,2672,2024-05-19,20,mobile,organic_search,/home
18202,2672,2024-03-08,20,mobile,paid_search,/home
18203,2673,2024-03-22,17,desktop,email,/new-arrivals
18204,2673,2024-05-19,1,mobile,referral,/category/laptops
18205,2673,2024-02-20,13,mobile,direct,/deals
18206,2673,2024-01-25,14,tablet,social_media,/sale
18207,2673,2024-05-16,19,desktop,organic_search,/sale
18208,2673,2024-04-08,21,mobile,organic_search,/deals
18209,2674,2024-02-27,13,desktop,organic_search,/category/smartphones
18210,2674,2024-04-10,11,mobile,organic_search,/category/headphones
18211,2674,2024-04-03,11,tablet,organic_search,/home
18212,2674,2024-01-29,15,mobile,social_media,/new-arrivals
18213,2674,2024-03-10,10,mobile,paid_search,/category/laptops
18214,2674,2024-03-17,21,desktop,referral,/deals
18215,2674,2024-01-10,12,mobile,social_media,/new-arrivals
18216,2674,2024-04-05,23,mobile,referral,/deals
18217,2674,2024-05-12,7,mobile,organic_search,/sale
18218,2674,2024-04-15,9,mobile,social_media,/category/laptops
18219,2674,2024-04-25,14,mobile,paid_search,/category/headphones
18220,2674,2024-06-13,20,desktop,social_media,/new-arrivals
18221,2674,2024-04-03,11,mobile,email,/category/laptops
18222,2674,2024-01-25,19,mobile,referral,/category/smartphones
18223,2674,2024-05-16,13,tablet,social_media,/category/headphones
18224,2674,2024-04-22,20,desktop,organic_search,/category/headphones
18225,2674,2024-05-22,10,tablet,direct,/new-arrivals
18226,2674,2024-04-18,13,mobile,paid_search,/category/smartphones
18227,2675,2024-05-12,10,desktop,direct,/category/laptops
18228,2675,2024-02-02,9,desktop,referral,/home
18229,2675,2024-05-01,12,mobile,referral,/category/laptops
18230,2675,2024-02-10,11,mobile,social_media,/sale
18231,2676,2024-03-14,18,desktop,paid_search,/category/laptops
18232,2676,2024-04-30,18,desktop,organic_search,/new-arrivals
18233,2676,2024-04-28,11,desktop,organic_search,/category/headphones
18234,2676,2024-06-11,23,mobile,direct,/new-arrivals
18235,2676,2024-03-01,22,mobile,paid_search,/deals
18236,2676,2024-04-29,21,mobile,organic_search,/home
18237,2676,2024-03-06,15,desktop,organic_search,/category/headphones
18238,2676,2024-03-07,12,mobile,direct,/new-arrivals
18239,2676,2024-05-11,11,mobile,organic_search,/deals
18240,2677,2024-04-26,1,tablet,direct,/deals
18241,2677,2024-02-05,16,mobile,paid_search,/deals
18242,2677,2024-01-15,15,desktop,direct,/category/headphones
18243,2677,2024-03-21,16,mobile,paid_search,/deals
18244,2677,2024-02-23,15,mobile,organic_search,/home
18245,2678,2024-01-26,8,desktop,organic_search,/sale
18246,2678,2024-03-24,17,mobile,organic_search,/category/smartphones
18247,2678,2024-05-30,11,mobile,paid_search,/category/headphones
18248,2678,2024-01-29,14,desktop,organic_search,/new-arrivals
18249,2678,2024-05-15,11,desktop,referral,/category/headphones
18250,2678,2024-05-14,1,desktop,email,/new-arrivals
18251,2678,2024-01-14,20,mobile,direct,/new-arrivals
18252,2678,2024-03-25,8,desktop,organic_search,/category/smartphones
18253,2678,2024-06-10,15,mobile,organic_search,/home
18254,2678,2024-02-07,20,tablet,email,/sale
18255,2678,2024-06-01,9,mobile,social_media,/deals
18256,2678,2024-05-30,12,mobile,direct,/deals
18257,2678,2024-04-10,12,mobile,social_media,/category/laptops
18258,2678,2024-03-20,6,mobile,organic_search,/category/smartphones
18259,2678,2024-01-19,12,desktop,organic_search,/category/smartphones
18260,2679,2024-01-12,13,mobile,organic_search,/deals
18261,2679,2024-01-18,2,desktop,direct,/new-arrivals
18262,2679,2024-02-12,14,desktop,referral,/sale
18263,2679,2024-05-22,7,mobile,referral,/category/smartphones
18264,2679,2024-05-22,20,desktop,paid_search,/category/laptops
18265,2679,2024-03-04,16,tablet,organic_search,/category/smartphones
18266,2679,2024-02-08,4,mobile,organic_search,/sale
18267,2679,2024-01-20,19,mobile,paid_search,/category/smartphones
18268,2679,2024-03-15,11,mobile,social_media,/new-arrivals
18269,2679,2024-02-21,9,mobile,social_media,/deals
18270,2680,2024-04-25,10,mobile,referral,/category/smartphones
18271,2680,2024-06-21,16,desktop,social_media,/category/headphones
18272,2680,2024-02-20,6,mobile,paid_search,/category/smartphones
18273,2680,2024-06-30,5,mobile,paid_search,/category/smartphones
18274,2680,2024-05-06,16,mobile,direct,/category/smartphones
18275,2680,2024-06-10,23,tablet,social_media,/sale
18276,2681,2024-04-10,14,desktop,direct,/category/headphones
18277,2681,2024-02-24,12,mobile,organic_search,/new-arrivals
18278,2681,2024-04-27,22,desktop,social_media,/category/smartphones
18279,2681,2024-03-05,10,mobile,organic_search,/category/laptops
18280,2681,2024-05-31,10,desktop,paid_search,/sale
18281,2681,2024-05-04,21,mobile,organic_search,/sale
18282,2681,2024-01-16,16,tablet,direct,/deals
18283,2681,2024-05-26,4,mobile,organic_search,/category/laptops
18284,2681,2024-01-11,17,mobile,paid_search,/home
18285,2681,2024-03-30,19,mobile,referral,/category/headphones
18286,2682,2024-02-26,10,desktop,email,/category/headphones
18287,2682,2024-02-24,12,mobile,social_media,/category/smartphones
18288,2683,2024-05-15,9,desktop,social_media,/new-arrivals
18289,2683,2024-02-23,16,mobile,paid_search,/category/laptops
18290,2683,2024-05-17,16,mobile,paid_search,/sale
18291,2683,2024-05-31,5,mobile,organic_search,/home
18292,2683,2024-04-02,17,tablet,email,/deals
18293,2683,2024-06-01,16,mobile,email,/sale
18294,2683,2024-01-30,3,mobile,social_media,/category/laptops
18295,2683,2024-03-30,15,mobile,paid_search,/home
18296,2683,2024-06-14,16,mobile,direct,/category/smartphones
18297,2683,2024-03-10,13,tablet,direct,/category/headphones
18298,2683,2024-06-29,21,desktop,social_media,/deals
18299,2683,2024-02-26,11,desktop,direct,/sale
18300,2684,2024-04-30,5,mobile,paid_search,/category/headphones
18301,2684,2024-02-21,17,mobile,social_media,/category/headphones
18302,2684,2024-06-22,16,mobile,social_media,/category/headphones
18303,2684,2024-03-14,23,mobile,email,/home
18304,2684,2024-06-19,10,mobile,email,/home
18305,2684,2024-06-27,12,desktop,paid_search,/sale
18306,2685,2024-04-14,13,mobile,paid_search,/deals
18307,2685,2024-02-09,20,mobile,organic_search,/category/laptops
18308,2685,2024-04-24,12,mobile,referral,/sale
18309,2686,2024-03-19,18,mobile,direct,/category/laptops
18310,2686,2024-02-13,8,mobile,social_media,/sale
18311,2686,2024-03-09,12,mobile,organic_search,/home
18312,2686,2024-02-16,8,mobile,email,/category/laptops
18313,2686,2024-03-25,22,desktop,referral,/deals
18314,2686,2024-02-12,9,mobile,paid_search,/sale
18315,2686,2024-05-30,12,desktop,paid_search,/deals
18316,2686,2024-03-26,6,mobile,paid_search,/category/smartphones
18317,2687,2024-03-12,21,mobile,referral,/home
18318,2687,2024-04-30,16,desktop,email,/deals
18319,2687,2024-04-02,22,desktop,email,/category/headphones
18320,2687,2024-03-14,3,mobile,email,/sale
18321,2687,2024-05-29,9,desktop,referral,/home
18322,2688,2024-05-24,12,tablet,email,/category/headphones
18323,2688,2024-06-27,16,desktop,social_media,/home
18324,2688,2024-06-24,11,mobile,organic_search,/new-arrivals
18325,2688,2024-05-04,17,mobile,referral,/home
18326,2688,2024-06-16,8,desktop,referral,/home
18327,2688,2024-01-26,16,mobile,social_media,/new-arrivals
18328,2688,2024-03-05,12,desktop,direct,/category/laptops
18329,2688,2024-02-18,14,desktop,paid_search,/home
18330,2688,2024-02-21,15,mobile,organic_search,/deals
18331,2688,2024-05-17,5,desktop,paid_search,/category/headphones
18332,2688,2024-03-26,21,desktop,direct,/deals
18333,2688,2024-02-25,18,desktop,direct,/category/smartphones
18334,2689,2024-05-21,13,mobile,social_media,/category/laptops
18335,2689,2024-03-05,15,desktop,social_media,/category/laptops
18336,2689,2024-05-30,2,tablet,organic_search,/deals
18337,2689,2024-04-10,14,tablet,email,/category/laptops
18338,2689,2024-02-01,13,mobile,organic_search,/category/laptops
18339,2689,2024-03-28,12,tablet,paid_search,/sale
18340,2689,2024-04-01,19,mobile,organic_search,/category/smartphones
18341,2689,2024-06-04,9,mobile,social_media,/category/headphones
18342,2689,2024-04-23,9,desktop,social_media,/category/headphones
18343,2689,2024-01-10,14,mobile,social_media,/home
18344,2689,2024-03-25,17,mobile,direct,/sale
18345,2690,2024-05-11,1,desktop,social_media,/sale
18346,2690,2024-06-03,15,desktop,organic_search,/deals
18347,2690,2024-06-15,10,mobile,direct,/category/laptops
18348,2690,2024-01-10,18,tablet,social_media,/new-arrivals
18349,2690,2024-05-13,13,desktop,direct,/category/headphones
18350,2690,2024-01-25,19,mobile,social_media,/category/laptops
18351,2690,2024-04-28,12,mobile,organic_search,/deals
18352,2691,2024-02-06,19,mobile,social_media,/new-arrivals
18353,2691,2024-03-06,17,desktop,email,/category/laptops
18354,2691,2024-03-01,19,mobile,paid_search,/category/headphones
18355,2691,2024-03-29,19,tablet,direct,/new-arrivals
18356,2691,2024-01-19,14,desktop,organic_search,/category/smartphones
18357,2691,2024-05-20,12,mobile,social_media,/category/smartphones
18358,2691,2024-03-11,18,mobile,organic_search,/category/smartphones
18359,2692,2024-01-23,11,desktop,social_media,/new-arrivals
18360,2692,2024-04-20,6,mobile,direct,/deals
18361,2692,2024-05-16,20,mobile,social_media,/home
18362,2692,2024-02-12,12,desktop,direct,/sale
18363,2692,2024-02-06,8,desktop,email,/category/smartphones
18364,2693,2024-06-19,16,tablet,social_media,/new-arrivals
18365,2693,2024-04-28,20,desktop,paid_search,/deals
18366,2693,2024-03-07,20,desktop,organic_search,/deals
18367,2693,2024-06-18,15,tablet,organic_search,/deals
18368,2694,2024-03-10,6,mobile,social_media,/category/laptops
18369,2694,2024-03-30,17,desktop,referral,/new-arrivals
18370,2694,2024-01-09,16,mobile,paid_search,/home
18371,2694,2024-06-29,9,desktop,referral,/category/headphones
18372,2694,2024-06-01,21,tablet,direct,/new-arrivals
18373,2695,2024-04-20,6,desktop,referral,/category/headphones
18374,2695,2024-03-08,12,desktop,referral,/category/headphones
18375,2695,2024-03-31,7,desktop,organic_search,/home
18376,2695,2024-01-03,21,mobile,social_media,/sale
18377,2695,2024-03-27,3,mobile,paid_search,/home
18378,2695,2024-01-05,13,desktop,organic_search,/category/laptops
18379,2695,2024-05-27,20,desktop,direct,/home
18380,2695,2024-05-24,10,desktop,referral,/sale
18381,2695,2024-05-25,7,mobile,direct,/deals
18382,2695,2024-05-15,8,tablet,direct,/new-arrivals
18383,2695,2024-02-21,12,mobile,referral,/category/smartphones
18384,2695,2024-04-28,13,desktop,organic_search,/sale
18385,2695,2024-05-17,17,desktop,social_media,/deals
18386,2695,2024-06-01,10,mobile,organic_search,/deals
18387,2695,2024-01-23,17,mobile,social_media,/category/laptops
18388,2695,2024-05-04,23,mobile,paid_search,/category/laptops
18389,2695,2024-04-15,20,desktop,direct,/category/headphones
18390,2695,2024-04-14,16,tablet,organic_search,/sale
18391,2695,2024-06-21,21,mobile,referral,/deals
18392,2695,2024-05-10,23,desktop,paid_search,/category/smartphones
18393,2696,2024-04-11,15,desktop,referral,/new-arrivals
18394,2696,2024-06-12,10,desktop,social_media,/category/laptops
18395,2696,2024-05-04,21,mobile,email,/category/smartphones
18396,2696,2024-01-23,19,mobile,organic_search,/deals
18397,2696,2024-03-10,6,desktop,organic_search,/category/smartphones
18398,2696,2024-05-31,21,mobile,social_media,/deals
18399,2696,2024-05-02,11,mobile,organic_search,/sale
18400,2696,2024-01-10,11,desktop,email,/category/laptops
18401,2696,2024-05-23,11,mobile,organic_search,/category/smartphones
18402,2697,2024-06-08,11,mobile,organic_search,/sale
18403,2697,2024-05-16,14,desktop,organic_search,/category/smartphones
18404,2697,2024-03-12,15,desktop,direct,/sale
18405,2697,2024-06-22,13,mobile,paid_search,/home
18406,2697,2024-06-09,12,desktop,social_media,/sale
18407,2697,2024-05-28,18,mobile,organic_search,/home
18408,2697,2024-05-24,0,mobile,email,/sale
18409,2697,2024-02-19,22,desktop,organic_search,/sale
18410,2697,2024-06-18,17,mobile,social_media,/category/headphones
18411,2697,2024-01-04,17,desktop,paid_search,/category/headphones
